name,artists,primary_color,album_name,album_image,album_type,spotify_url
LED,OmenXIII,undefined,Corrupted,https://i.scdn.co/image/ab67616d0000b273ebceae29da67a330322827e7,album,https://open.spotify.com/track/0s1MIn7UaPbAfq85CnKVl6
Kill the Rich,Terror Reid, Bobby Raps,undefined,HOT VODKA 1,https://i.scdn.co/image/ab67616d0000b273bfff5fb0d686e3b7287fdd0c,album,https://open.spotify.com/track/4gwdxrHHokQzWXjrD39mFf
Nothing Shameful (feat. Andrew Wells),Dance Gavin Dance, Andrew Wells,undefined,Afterburner,https://i.scdn.co/image/ab67616d0000b27302d0198148ba9d52522456ab,album,https://open.spotify.com/track/4PSMNdBxCQ02el8dYzjd7C
Deception,Dance Gavin Dance,undefined,Mothership,https://i.scdn.co/image/ab67616d0000b273209ec0e7aef2871a5a4c2f49,album,https://open.spotify.com/track/4NuFrArppAgXPZKCbImtiF
One in a Million,Dance Gavin Dance,undefined,Afterburner,https://i.scdn.co/image/ab67616d0000b27302d0198148ba9d52522456ab,album,https://open.spotify.com/track/4MpXaXYhkGMw4gt3ZlS7sQ
Head Hunter,Dance Gavin Dance,undefined,Head Hunter,https://i.scdn.co/image/ab67616d0000b273efc8869ba941def1ee79ce62,single,https://open.spotify.com/track/5HllOy0J5LuH96EzMLGCPe
Man Of The Year,Dance Gavin Dance,undefined,Mothership,https://i.scdn.co/image/ab67616d0000b273209ec0e7aef2871a5a4c2f49,album,https://open.spotify.com/track/3QzhQ89DjOsDBjf79Fgpew
Awkward,Dance Gavin Dance,undefined,Instant Gratification,https://i.scdn.co/image/ab67616d0000b273fc52f6fc7dca9af16569fb2b,album,https://open.spotify.com/track/3ZxtJxj45lSs29dZjncz6M
Prisoner,Dance Gavin Dance,undefined,Afterburner,https://i.scdn.co/image/ab67616d0000b27302d0198148ba9d52522456ab,album,https://open.spotify.com/track/2t2MD9sVs9PO1H3yphwWm2
Lyrics Lie,Dance Gavin Dance,undefined,Afterburner,https://i.scdn.co/image/ab67616d0000b27302d0198148ba9d52522456ab,album,https://open.spotify.com/track/46IUSULlL2SAmyyHHpXQJz
We Own The Night,Dance Gavin Dance,undefined,Instant Gratification,https://i.scdn.co/image/ab67616d0000b273fc52f6fc7dca9af16569fb2b,album,https://open.spotify.com/track/4rc2WNOt2w8BHfQjBC8PO0
Summertime Gladness,Dance Gavin Dance,undefined,Summertime Gladness,https://i.scdn.co/image/ab67616d0000b273e54be267761d7ea71a1bab16,single,https://open.spotify.com/track/639JHsrGV8A9qUYSXhOwsw
Son of Robot,Dance Gavin Dance,undefined,Artificial Selection,https://i.scdn.co/image/ab67616d0000b2734e58254b9df774aed7401178,album,https://open.spotify.com/track/3ZH8mv5AfnCUY7pxbO52uu
GREECE (feat. Drake),DJ Khaled, Drake,undefined,GREECE (feat. Drake),https://i.scdn.co/image/ab67616d0000b2737db0d21fc5696a3fcedfb933,single,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
Super Gremlin,Kodak Black,undefined,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,https://i.scdn.co/image/ab67616d0000b2735340631eca6f127d094545c9,album,https://open.spotify.com/track/4A8cWXxKfIL3lAyUDzXbCF
Watch Your Self,Armani White, Julie Adenuga,undefined,Things We Lost In The Fire,https://i.scdn.co/image/ab67616d0000b2731705b2ce404c3f0c4b091abe,single,https://open.spotify.com/track/33A7eW2rnW7ULZofxduV1w
AWKWARD CAR DRIVE,Germ, $uicideboy$,undefined,GERM HAS A DEATHWISH,https://i.scdn.co/image/ab67616d0000b273244a762c5d43209cb768b0b1,album,https://open.spotify.com/track/3aEDTqPcVXDiuKXaedAZgx
Demons (feat. Fivio Foreign & Sosa Geek),Drake, Fivio Foreign, Sosa Geek,undefined,Dark Lane Demo Tapes,https://i.scdn.co/image/ab67616d0000b273bba7cfaf7c59ff0898acba1f,album,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW
Sodium,BONES,undefined,SoThereWeStood,https://i.scdn.co/image/ab67616d0000b27340bb7015344e6d31af3827e0,single,https://open.spotify.com/track/5oo7lrBwuD4dVfJbBLyVyI
Close Eyes,DVRST,undefined,Close Eyes,https://i.scdn.co/image/ab67616d0000b27311447aead485afd7c57aa042,single,https://open.spotify.com/track/3CLSHJv5aUROAN2vfOyCOh
Strangers,DROELOE, Iris Penning,undefined,Strangers,https://i.scdn.co/image/ab67616d0000b273646a3e2b0196dfa2f2663e0c,single,https://open.spotify.com/track/23y8qcp5cyHHBHMmKkuaqp
Only Be Me,DROELOE,undefined,Only Be Me,https://i.scdn.co/image/ab67616d0000b2730e6f458cc24840b51b44ef17,single,https://open.spotify.com/track/6WXZyYSwlXS5qXISwsKYXE
Us and Them,Derek Pope,undefined,Epochs,https://i.scdn.co/image/ab67616d0000b273f78938c624f4228cbf1fdd8d,album,https://open.spotify.com/track/7FhinvMWYiHfU1KHr8Bxek
Rip N Dip,Getter,undefined,Radical Dude!,https://i.scdn.co/image/ab67616d0000b273f17c9105d82dd5bedbece7c6,single,https://open.spotify.com/track/0f2NObTVXsCN0fwqC32NvD
Colorblind,Getter,undefined,Colorblind,https://i.scdn.co/image/ab67616d0000b273fccbd1ddea95c77d8085a6a7,single,https://open.spotify.com/track/6i7npyQDTYyApo6k75sBZt
All Is Lost,Getter, nothing,nowhere.,undefined,Visceral,https://i.scdn.co/image/ab67616d0000b2739f42ffd7242ea2f76cfe2332,album,https://open.spotify.com/track/0fodhzGqcK6GWuQ4nvWlLr
On My Way Out,Getter, Joji,undefined,Visceral,https://i.scdn.co/image/ab67616d0000b2739f42ffd7242ea2f76cfe2332,album,https://open.spotify.com/track/6wb1K3y7rRyQdoJlkrMgik
Out Of Love (feat. Internet Money),Lil Tecca, Internet Money,undefined,Virgo World,https://i.scdn.co/image/ab67616d0000b2732026d0048432d395f6f715b5,album,https://open.spotify.com/track/0IJA9KP6rT55jrP1YpTdhx
R.I.P. (feat. Trippie Redd),Joji, Trippie Redd,undefined,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,album,https://open.spotify.com/track/4wJ8dJKBAxdDe5cUx8K779
66,Lil Yachty, Trippie Redd,undefined,Lil Boat 2,https://i.scdn.co/image/ab67616d0000b2732dd3f11b04f31d9acd49015b,album,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR
Shake It Up,Trippie Redd,undefined,LIFE'S A TRIP,https://i.scdn.co/image/ab67616d0000b273d959c12f4de683c39a1bafe3,album,https://open.spotify.com/track/6yz0Jndhv0QjKdpcEMbOjz
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd, Travis Scott,undefined,Dark Knight Dummo (Feat. Travis Scott),https://i.scdn.co/image/ab67616d0000b273a71dac1ff25a97b23b416032,single,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD
GET MONEY (feat. DDG & Tyla Yaweh),Melvoni, DDG, Tyla Yaweh,undefined,GET MONEY (feat. DDG & Tyla Yaweh),https://i.scdn.co/image/ab67616d0000b27352b89fd8327c301b871ccac2,single,https://open.spotify.com/track/1pGlbknNqHchwYzHh3ffJj
Seppuku (feat. Suicideboy$ & Jgrxxn),Ghostemane, $uicideboy$, JGRXXN,undefined,For the Aspiring Occultist,https://i.scdn.co/image/ab67616d0000b273bffba2b25d2f1c83adea1c50,album,https://open.spotify.com/track/0AQXOzjEG2ofwGrDyqUY7H
Vibes,Trippie Redd,undefined,Trip At Knight (Complete Edition),https://i.scdn.co/image/ab67616d0000b273d01b8867ca76ba7a4c15a9a4,album,https://open.spotify.com/track/4f8GlNg9w9FygQFtt9iusx
Climax (feat. 6lack),Young Thug, 6LACK,undefined,On the Run,https://i.scdn.co/image/ab67616d0000b273ba2f79a5a79bbad7da3ec387,single,https://open.spotify.com/track/4N9QsmvQJcGwJHAmDmBttU
Saturn,6 Dogs,undefined,Saturn,https://i.scdn.co/image/ab67616d0000b2739b56e48a22a3b1d8c24b099a,single,https://open.spotify.com/track/1a9rOeuuSEYpyRupt4D1Po
bad vibes forever (feat. PnB Rock & Trippie Redd),XXXTENTACION, PnB Rock, Trippie Redd,undefined,Bad Vibes Forever,https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d,album,https://open.spotify.com/track/03eJ2DclFWXYU8GWgANdmZ
Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy),Dreamville, JID, Bas, J. Cole, EARTHGANG, Young Nudy,undefined,Revenge Of The Dreamers III,https://i.scdn.co/image/ab67616d0000b273c0ae820e3b64854de4642101,album,https://open.spotify.com/track/36J0iaPDGbYGsHvYpaYs3k
Love Is a Drug,Papithbk,undefined,Thbk.,https://i.scdn.co/image/ab67616d0000b2733c549c93cc420dc509ecfd72,album,https://open.spotify.com/track/0vQM29chWYNTrqPoirulxI
ATTENTION!,XXXTENTACION,undefined,Bad Vibes Forever,https://i.scdn.co/image/ab67616d0000b273fa96fd3251629605bb59345d,album,https://open.spotify.com/track/0RjJSBBEolCDJ6wDiuVCmh
Rich MF (feat. Polo G & Lil Durk),Trippie Redd, Polo G, Lil Durk,undefined,Trip At Knight (Complete Edition),https://i.scdn.co/image/ab67616d0000b273d01b8867ca76ba7a4c15a9a4,album,https://open.spotify.com/track/6cUHiQEECDl5m3WFGQ1GCR
On Me,Lil Baby,undefined,On Me,https://i.scdn.co/image/ab67616d0000b2738de3ce24866dcc8ffddbebac,single,https://open.spotify.com/track/4Iedi94TIaB2GGb1nMB68v
Taking A Walk,Trippie Redd,undefined,LIFE'S A TRIP,https://i.scdn.co/image/ab67616d0000b273d959c12f4de683c39a1bafe3,album,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
Diamond Choker,Lil Gnar, Lil Uzi Vert,undefined,Diamond Choker (feat. Lil Uzi Vert),https://i.scdn.co/image/ab67616d0000b27313cc3ffb0c6ca0396d84ab57,single,https://open.spotify.com/track/2yQqv7D8uisLynF3YT0UxG
Wya?,Wifisfuneral,undefined,Wya?,https://i.scdn.co/image/ab67616d0000b2732a05c939de579755feca5f05,single,https://open.spotify.com/track/4N7CYBbsvCggth7pXcVgOy
Love Scars,Trippie Redd,undefined,A Love Letter To You,https://i.scdn.co/image/ab67616d0000b2738dca9cbf206c611b08a43c17,album,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
Lonely (feat. Lil Skies),Yung Bans, Lil Skies,undefined,Yung Bans,https://i.scdn.co/image/ab67616d0000b273b7fabe5cebff71420c7fa7e7,album,https://open.spotify.com/track/4TMYf4SaVCnW4bLwC9NtiX
everytime,Elko,undefined,Love Was The Reason,https://i.scdn.co/image/ab67616d0000b27361488d2a0c6b6b8494e7b265,album,https://open.spotify.com/track/6EFUSwcN7daTWlwlLulOzf
Young Kid,IVOXYGEN,undefined,Young Kid,https://i.scdn.co/image/ab67616d0000b273e46dd18aacb9ea0907049526,single,https://open.spotify.com/track/7kXNWZbHd8ojf6H08XMdtC
Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage),Nardo Wick, G Herbo, Lil Durk, 21 Savage,undefined,Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage),https://i.scdn.co/image/ab67616d0000b273f26d2f6179baec2205ab7d48,single,https://open.spotify.com/track/4yNoUQkYf1QF8iYlEzNynH
SUICIDE YEAR,WEEDMANE, Suicideyear,undefined,SUICIDE YEAR,https://i.scdn.co/image/ab67616d0000b2734b3656b847d344d9ad53be34,single,https://open.spotify.com/track/6hRvewF5MRAsqqxnNs3z2b
Untied,Chiefland,undefined,Wildflowers,https://i.scdn.co/image/ab67616d0000b2738fe4c22f5a63d7ae9f248f91,album,https://open.spotify.com/track/2jNPgNN1CVCL5KEHd21Wu4
Crash And Burn,For The Win,undefined,Heavy Thoughts,https://i.scdn.co/image/ab67616d0000b27303f390525b12bf9d85c402fa,album,https://open.spotify.com/track/2d8Lmf8W7RNkrE5Bf1GhkE
Slowfade,Sleep Talk,undefined,Everything in Colour,https://i.scdn.co/image/ab67616d0000b27381ae9c8879d5901317a0eefa,album,https://open.spotify.com/track/0hWVCXqzFZMC3xAUu4dBNx
Worried,Youth Fountain,undefined,Letters to Our Former Selves,https://i.scdn.co/image/ab67616d0000b273486b8a689a94bc4eb8ad83bc,album,https://open.spotify.com/track/7FZEa964szDB8o3vUx9Y80
Replace Me,Reside,undefined,Replace Me,https://i.scdn.co/image/ab67616d0000b27312bc8407dcc3e823b1a87f89,single,https://open.spotify.com/track/2bBO8oYoQth3Uqcdsi6y3Y
The Meadows,Dear Seattle,undefined,Dear Seattle,https://i.scdn.co/image/ab67616d0000b27371756920ff5aaf50577dcd7a,single,https://open.spotify.com/track/0jEmEqYtOSRBe8LuzfeBDI
Habit,Hikes,undefined,Habit,https://i.scdn.co/image/ab67616d0000b2734e3b0f9e8e8ef7de0dc082af,single,https://open.spotify.com/track/6KyoMQ4eitZ2NQpaVX86kj
Greyscale,Abandoned By Bears,undefined,Headstorm,https://i.scdn.co/image/ab67616d0000b273b717cfb07486afde193d90f0,album,https://open.spotify.com/track/0dAnSpIrPaFrsjTizEdPcT
Sleep & Stir,Our Past Days,undefined,Keep Safe,https://i.scdn.co/image/ab67616d0000b273441a01aaa4032f5474ab8b55,album,https://open.spotify.com/track/4ZUdrHjVghg3PirtL9di7T
Penance,Holding Absence,undefined,Penance,https://i.scdn.co/image/ab67616d0000b27322b6c7c4510382dedbc79d15,single,https://open.spotify.com/track/2ivpFknlSbJ0vxLLEIhnmm
It Suxx,Bladee,undefined,Plastic Surgery,https://i.scdn.co/image/ab67616d0000b2736f32a0d23a13b92f3cd78c9a,single,https://open.spotify.com/track/46DROGTCCafpOnu7MRcbQ9
Broke In A Minute,Tory Lanez,undefined,The New Toronto 3,https://i.scdn.co/image/ab67616d0000b27353af8d1a7654351c6a03b5fe,album,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
Are You Afraid of the Dark?,Driveways,undefined,October Forever,https://i.scdn.co/image/ab67616d0000b273e3d3f77a1ace89c1c7b681ba,album,https://open.spotify.com/track/0SGJG5i4CLHLv3AmTjmqkJ
Cuando Vayas Conmigo,Canserbero,undefined,Can + Zoo Índigo,https://i.scdn.co/image/ab67616d0000b27368879f1d2b902ed161b415d9,album,https://open.spotify.com/track/1FPr4bsL5xaF4pRHoxvfJf
Pónmela en el Aire,Canserbero, Apache,undefined,Apa y Can,https://i.scdn.co/image/ab67616d0000b273e30da1080d1bdfcf18f962ea,album,https://open.spotify.com/track/78s7R23oTTnTgxVDGuVUBH
Buenas Noches,Canserbero, NicoJP,undefined,Give Me 5,https://i.scdn.co/image/ab67616d0000b27305d50de5874c98bdcc9e0ff1,album,https://open.spotify.com/track/5EBjirsg69LLpHqvkwm8nO
Te quiero,Liana Malva, Canserbero,undefined,Te quiero,https://i.scdn.co/image/ab67616d0000b2737e80110864aad9375f43d646,single,https://open.spotify.com/track/13rpxaxJTnxffe7SV7kvyL
CANción de la Prisión,Canserbero,undefined,Guía Para la Acción,https://i.scdn.co/image/ab67616d0000b2738586e03f4998357059d016a1,album,https://open.spotify.com/track/1cB7ICDw725ZYDC7mkXxF2
Turks (with Gunna & ft. Travis Scott),NAV, Gunna, Travis Scott,undefined,Good Intentions,https://i.scdn.co/image/ab67616d0000b27336f15d38804d5bdd29b9fc7a,album,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
Flocky Flocky (feat. Travis Scott),Don Toliver, Travis Scott,undefined,Life of a DON,https://i.scdn.co/image/ab67616d0000b273ab738b25b86bf02f0346c53d,album,https://open.spotify.com/track/25r6MZ4Gtd76l43qnZI1DG
Girls Need Love (with Drake) - Remix,Summer Walker, Drake,undefined,Last Day Of Summer,https://i.scdn.co/image/ab67616d0000b273fb023e6073e38a52082cc7b6,album,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
REPEAT IT (with Gunna),Lil Tecca, Gunna,undefined,We Love You Tecca 2,https://i.scdn.co/image/ab67616d0000b273f156ced88fa6920e86ddf11f,album,https://open.spotify.com/track/4s6vwFgPdCtidpEw8KuQT6
Going Bad (feat. Drake),Meek Mill, Drake,undefined,Championships,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,album,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
Ready,Canserbero, Apache, Oldtape,undefined,Apa y Can,https://i.scdn.co/image/ab67616d0000b273e30da1080d1bdfcf18f962ea,album,https://open.spotify.com/track/2Yfeyib4ecSlWMvrZySDnQ
4 Da Gang (with Roddy Ricch),42 Dugg, Roddy Ricch,undefined,Free Dem Boyz,https://i.scdn.co/image/ab67616d0000b2735cc589330e3596c853863484,album,https://open.spotify.com/track/1mAey8kEPmDM2icL56kS9d
Freddy (feat. Young Thug),Trapboy Freddy, Young Thug,undefined,Distractions,https://i.scdn.co/image/ab67616d0000b2731605b1fa9ab771f163cd18c7,album,https://open.spotify.com/track/6f7yC0a5lTaUkZcSZ4Dz71
Love Sosa,Chief Keef,undefined,Finally Rich,https://i.scdn.co/image/ab67616d0000b273a76616abf60ce17491e95891,album,https://open.spotify.com/track/01Lr5YepbgjXAWR9iOEyH1
Wish - Trippie Mix,Diplo, Trippie Redd,undefined,LIFE'S A TRIP,https://i.scdn.co/image/ab67616d0000b273d959c12f4de683c39a1bafe3,album,https://open.spotify.com/track/6IpvkngH89cA3hhPC84Leg
Boss,Lil Pump,undefined,Lil Pump,https://i.scdn.co/image/ab67616d0000b273d52ef190ae5253eb2c3c764c,album,https://open.spotify.com/track/1rsAFUCa6BVMgRQ3FCQQsi
Venom,$uicideboy$, Shakewell,undefined,KILL YOURSELF Part XIV: The Vulture Saga,https://i.scdn.co/image/ab67616d0000b2733c026df57b4335008b3dd9ac,single,https://open.spotify.com/track/4RYhSQFFlquCTb8XRMJgFU
Runnin' Thru the 7th with My Woadies,$uicideboy$, Pouya,undefined,$outh $ide $uicide,https://i.scdn.co/image/ab67616d0000b273a3abea866819645928a0b3f2,single,https://open.spotify.com/track/1tm7c4V0kqLiN0XPVnoUcT
Maroon Sweater,Cat Company,undefined,Cat Company,https://i.scdn.co/image/ab67616d0000b27384ce57cf4c85cdad2c6f763b,single,https://open.spotify.com/track/2tsCb0pUsgmaC7K04Cw6r1
80s Love Ballad,Rawska, Cold Hart,undefined,Blissville,https://i.scdn.co/image/ab67616d0000b27387e201cac37b0a2ddad3e5b3,album,https://open.spotify.com/track/2onnXZMlUm2tWZDP5ewR0H
Cigarettes,Happy Hour,undefined,Love Hurts,https://i.scdn.co/image/ab67616d0000b273fecab92c6a2a44e8a189979a,single,https://open.spotify.com/track/7uTC47brPw4qU9ldREBcoi
I'll Be Fine,Juice WRLD,undefined,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,album,https://open.spotify.com/track/0INehbMZOFPnaPBAjK97i3
Rich And Blind,Juice WRLD,undefined,Rich And Blind,https://i.scdn.co/image/ab67616d0000b2739bc762efb2fc7252289b2a26,single,https://open.spotify.com/track/6QNFQJKlZUKr0xlGZ74CZJ
Roses (with Juice WRLD feat. Brendon Urie),benny blanco, Juice WRLD, Brendon Urie,undefined,Roses (with Juice WRLD feat. Brendon Urie),https://i.scdn.co/image/ab67616d0000b2737d8dd43ea37672e39636d2f2,single,https://open.spotify.com/track/5YAP8zpqj1eIX88makBjDe
Wasted (feat. Lil Uzi Vert),Juice WRLD, Lil Uzi Vert,undefined,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,album,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
Empty,Juice WRLD,undefined,Death Race For Love,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,album,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
Black & White,Juice WRLD,undefined,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,album,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
Fine China,Future, Juice WRLD,undefined,Future & Juice WRLD Present... WRLD ON DRUGS,https://i.scdn.co/image/ab67616d0000b273644c510e8d4c02ae69028297,album,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
Righteous,Juice WRLD,undefined,Righteous,https://i.scdn.co/image/ab67616d0000b2736df47ee9cce261bc4aaf946e,single,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
Blastoff (feat. Juice Wrld & Trippie Redd),Internet Money, Trippie Redd, Diplo, Juice WRLD,undefined,B4 The Storm,https://i.scdn.co/image/ab67616d0000b2738de76cfb913ec21e57ed0dee,album,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P
Come & Go (with Marshmello),Juice WRLD, Marshmello,undefined,Come & Go (with Marshmello),https://i.scdn.co/image/ab67616d0000b273791d4db595cbe7848adfe74a,single,https://open.spotify.com/track/4Lxseh0wN7N0ljiOh8KwbU
Real Shit (with benny blanco),Juice WRLD, benny blanco,undefined,Real Shit (with benny blanco),https://i.scdn.co/image/ab67616d0000b273147c68fd1aca248ed8847dcb,single,https://open.spotify.com/track/3uVPLtkmDu8pDkYEAVqbgS
Smile (with The Weeknd),Juice WRLD, The Weeknd,undefined,Smile (with The Weeknd),https://i.scdn.co/image/ab67616d0000b2734dd256ede43a7147125d8194,single,https://open.spotify.com/track/09NtNfFG4vpHsAUbdUug0M
its alright :),Kevin Walkman,undefined,its alright :),https://i.scdn.co/image/ab67616d0000b27398990dae0416f36c2f7bc50c,single,https://open.spotify.com/track/0ITjrJTxJWUVqthwUIOKPZ
Real Addresses,Ombre2Choc Nation, Tory Lanez,undefined,Real Addresses,https://i.scdn.co/image/ab67616d0000b2739059d3f07cdf4ca6585d7d1a,single,https://open.spotify.com/track/6IM0zd1abJwjduGDDY6Hpe
Gospel,Rich Brian, Keith Ape, XXXTENTACION,undefined,Gospel,https://i.scdn.co/image/ab67616d0000b27369eae2eee5b8605eb4322235,single,https://open.spotify.com/track/2PqSNVmiEQpFkLoNPoDfwI
iPhone,Trippie Redd,undefined,Trip At Knight (Complete Edition),https://i.scdn.co/image/ab67616d0000b273d01b8867ca76ba7a4c15a9a4,album,https://open.spotify.com/track/1ri4QZkEtRu7MDjhe0NcOH
Jumpin (feat. Polo G),NLE Choppa, Polo G,undefined,Jumpin (feat. Polo G),https://i.scdn.co/image/ab67616d0000b27338328575266663631767cd39,single,https://open.spotify.com/track/1z7LV5wkExwW8YJk0IrPUA
DYNAMITE,MOBILE PRO,undefined,DYNAMITE,https://i.scdn.co/image/ab67616d0000b273ca448a0ee77592129dcbb025,single,https://open.spotify.com/track/5CVrsuiBTFVTtLOYfSSgc7
Make Me Forget,Deep October,undefined,Make Me Forget,https://i.scdn.co/image/ab67616d0000b273155ea85ae932a1664cff2712,single,https://open.spotify.com/track/6dWd9quiYomJEkNh9HAIPs
Semi-Fiction,The Fall of Troy,undefined,Manipulator,https://i.scdn.co/image/ab67616d0000b2736fe93f448a73337694ff98ac,album,https://open.spotify.com/track/3bTySqN09xxdQd80wpF6eW
Erased,Lauren Babic, K Enagonio, Christina Rotondo, Andrew Baena,undefined,Covers, Vol. 3,https://i.scdn.co/image/ab67616d0000b273153517b31abfb771cd05aac1,album,https://open.spotify.com/track/5kNuZKdV9oC3acgCZrkv4R
When Demons Come To Life,Halocene, Lauren Babic,undefined,When Demons Come To Life,https://i.scdn.co/image/ab67616d0000b27350b3534371cc0f52d42b9634,single,https://open.spotify.com/track/5EAWKb9K0yEbAJHQtz8bn5
Phantasy Star Online,Deko, Yameii,undefined,Iridescent,https://i.scdn.co/image/ab67616d0000b273e110e0dd54b61db64033cc9d,album,https://open.spotify.com/track/7CrV84rfYP3wS4l5NQc4uL
Amongst the Dead,Sickboyrari,undefined,Bloodrain,https://i.scdn.co/image/ab67616d0000b273d11e7e9f4e2ed449c6835d34,album,https://open.spotify.com/track/4UFW7gWfmtaviFQAiv3SwY
Fall In Love,Craig Xen, Diablo,undefined,Fall in Love,https://i.scdn.co/image/ab67616d0000b2734de00f07577b674f221889a0,single,https://open.spotify.com/track/4m1mrlWu35x0trDuKE5XvX
